# DNS of separated flow in a three-dimensional diffuser
# Reference:   Ohlsson et al., J. Fluid Mech. 650, 307-318 (2010)
# e-mail:      johan@mech.kth.se, pschlatt@mech.kth.se, henning@mech.kth.se
# Code:        nek5000, spectral-element, 11th order space, 3rd order time
# Domain size: Lx = [0 105.4], Ly = [0 1.0;4.0], Lz = [0 3.33;4.0]
# Elements:    Kx = 365, Ky = 10, Kz = 35 --> K_tot = 127 750
# Grid points: Nx = 4380, Ny = 120, Nz = 420 --> N_tot = 220 752 000
# 
# 
# x/H y/H z/B U/Ubulk V/Ubulk W/Ubulk k/Ubulk^2 uu/Ubulk^2 vv/Ubulk^2 ww/Ubulk^2 uv/Ubulk^2 uw/Ubulk^2 vw/Ubulk^2
2.0249419 0.8258014 1.6795802 1.0080163 0.0783093 -0.0085270 0.0101325 0.0050903 0.0021150 0.0029272 0.0010573 -0.0000250 0.0000735 
2.0249419 0.8543421 1.6795802 0.9951528 0.0796296 -0.0095173 0.0110399 0.0055317 0.0022447 0.0032635 0.0012122 0.0000107 0.0000518 
2.0249419 0.8796668 1.6795802 0.9824061 0.0807224 -0.0099483 0.0119436 0.0059544 0.0024018 0.0035874 0.0013806 0.0000460 0.0000448 
2.0249419 0.8998969 1.6795802 0.9709779 0.0815072 -0.0098835 0.0125733 0.0062707 0.0025193 0.0037833 0.0015133 0.0000772 0.0000389 
2.0249419 0.9135303 1.6795802 0.9628102 0.0820153 -0.0098010 0.0129514 0.0064571 0.0025902 0.0039041 0.0015761 0.0000724 0.0000383 
2.0249419 0.9195104 1.6795802 0.9591430 0.0822507 -0.0098185 0.0131209 0.0065355 0.0026210 0.0039645 0.0016020 0.0000535 0.0000427 
2.0249419 0.9195104 1.6795802 0.9591430 0.0822507 -0.0098185 0.0131209 0.0065355 0.0026210 0.0039645 0.0016020 0.0000535 0.0000427 
2.0249419 0.9249059 1.6795802 0.9558234 0.0824417 -0.0098544 0.0132679 0.0066020 0.0026483 0.0040176 0.0016213 0.0000428 0.0000472 
2.0249419 0.9372069 1.6795802 0.9480786 0.0828724 -0.0099796 0.0136151 0.0067544 0.0027159 0.0041448 0.0016712 0.0000036 0.0000723 
2.0249419 0.9554598 1.6795802 0.9357688 0.0835521 -0.0102206 0.0141546 0.0069532 0.0028159 0.0043855 0.0017524 0.0000251 0.0001056 
2.0249419 0.9783095 1.6795802 0.9193840 0.0845526 -0.0101758 0.0149718 0.0073031 0.0029676 0.0047011 0.0018448 0.0000368 0.0001066 
2.0249419 1.0040605 1.6795802 0.8994981 0.0855537 -0.0108460 0.0163543 0.0079794 0.0032635 0.0051115 0.0021295 -0.0000756 0.0000953 
2.0249419 1.0308036 1.6795802 0.8767573 0.0860946 -0.0112025 0.0185935 0.0090889 0.0037179 0.0057867 0.0025936 -0.0000454 0.0001790 
2.0249419 1.0565549 1.6795802 0.8507357 0.0862943 -0.0119640 0.0212770 0.0105027 0.0042401 0.0065342 0.0031769 0.0001969 0.0002127 
2.0249419 1.0794046 1.6795802 0.8238875 0.0863097 -0.0132635 0.0239899 0.0120727 0.0048200 0.0070973 0.0037612 0.0003956 0.0002782 
2.0249419 1.0976576 1.6795802 0.7994659 0.0861043 -0.0129668 0.0264004 0.0131999 0.0054669 0.0077336 0.0042309 0.0002403 0.0002064 
2.0249419 1.1099585 1.6795802 0.7806368 0.0857976 -0.0125023 0.0286920 0.0144089 0.0059871 0.0082960 0.0047077 0.0001068 0.0001113 
2.0249419 1.1153541 1.6795802 0.7722321 0.0856707 -0.0123517 0.0295459 0.0147896 0.0062217 0.0085346 0.0048790 0.0000392 0.0000754 
2.0249419 1.1153541 1.6795802 0.7722321 0.0856707 -0.0123517 0.0295459 0.0147896 0.0062217 0.0085346 0.0048790 0.0000392 0.0000754 
2.0249419 1.1196349 1.6795802 0.7651582 0.0855663 -0.0122895 0.0304604 0.0152637 0.0064294 0.0087672 0.0050921 0.0000101 0.0000866 
2.0249419 1.1293944 1.6795802 0.7491081 0.0855233 -0.0124285 0.0323330 0.0162051 0.0068895 0.0092384 0.0055469 -0.0000609 0.0000751 
2.0249419 1.1438763 1.6795802 0.7235885 0.0854406 -0.0134951 0.0355980 0.0178206 0.0076223 0.0101551 0.0063043 0.0000270 0.0000357 
2.0249419 1.1620053 1.6795802 0.6891604 0.0846578 -0.0152578 0.0386212 0.0191869 0.0084664 0.0109678 0.0070553 0.0001950 0.0000018 
2.0249419 1.1824363 1.6795802 0.6474700 0.0829308 -0.0172658 0.0410984 0.0199140 0.0092303 0.0119542 0.0075197 0.0002246 -0.0000601 
2.0249419 1.2036544 1.6795802 0.6035002 0.0820450 -0.0200726 0.0431679 0.0207239 0.0099173 0.0125267 0.0079364 0.0001127 -0.0000815 
2.0249419 1.2240855 1.6795802 0.5644358 0.0808776 -0.0222888 0.0444937 0.0211737 0.0103639 0.0129561 0.0083306 0.0000529 -0.0000719 
2.0249419 1.2422143 1.6795802 0.5308769 0.0781477 -0.0226348 0.0443396 0.0206349 0.0104727 0.0132320 0.0083909 0.0001017 -0.0000323 
2.0249419 1.2566961 1.6795802 0.5027725 0.0759179 -0.0227797 0.0446449 0.0203908 0.0106321 0.0136220 0.0084710 0.0001028 0.0000509 
2.0249419 1.2664558 1.6795802 0.4840981 0.0744755 -0.0233177 0.0445782 0.0201455 0.0107625 0.0136701 0.0084898 0.0002873 0.0000881 
2.0249419 1.2707366 1.6795802 0.4762425 0.0738027 -0.0236868 0.0444199 0.0198959 0.0108084 0.0137155 0.0084523 0.0004006 0.0000967 
2.0249419 1.2707366 1.6795802 0.4762425 0.0738027 -0.0236868 0.0444199 0.0198959 0.0108084 0.0137155 0.0084523 0.0004006 0.0000967 
2.0249419 1.2734857 1.6795802 0.4713998 0.0733954 -0.0238190 0.0442031 0.0197164 0.0108159 0.0136708 0.0083945 0.0004663 0.0001082 
2.0249419 1.2797530 1.6795802 0.4602162 0.0724407 -0.0242780 0.0436547 0.0192335 0.0107895 0.0136316 0.0082462 0.0005461 0.0001527 
2.0249419 1.2890530 1.6795802 0.4437061 0.0711573 -0.0249409 0.0425518 0.0185112 0.0106147 0.0134258 0.0079344 0.0006027 0.0002850 
2.0249419 1.3006949 1.6795802 0.4232249 0.0695610 -0.0254290 0.0408027 0.0177444 0.0102270 0.0128313 0.0074401 0.0005304 0.0003348 
2.0249419 1.3138154 1.6795802 0.4002013 0.0679662 -0.0267637 0.0387580 0.0167798 0.0096040 0.0123741 0.0067815 0.0004152 0.0003888 
2.0249419 1.3274411 1.6795802 0.3759904 0.0658727 -0.0276509 0.0365447 0.0156746 0.0087411 0.0121289 0.0061415 0.0004739 0.0004850 
2.0249419 1.3405615 1.6795802 0.3526209 0.0628619 -0.0274268 0.0341426 0.0148577 0.0077017 0.0115832 0.0055366 0.0008377 0.0004931 
2.0249419 1.3522035 1.6795802 0.3306915 0.0599906 -0.0272101 0.0320531 0.0144335 0.0065987 0.0110209 0.0049872 0.0008925 0.0004656 
2.0249419 1.3615035 1.6795802 0.3092225 0.0573100 -0.0267207 0.0302925 0.0141343 0.0055538 0.0106045 0.0045879 0.0006483 0.0003300 
2.0249419 1.3677709 1.6795802 0.2908882 0.0547266 -0.0260961 0.0289723 0.0139512 0.0047550 0.0102661 0.0043543 0.0004014 0.0002059 
2.0249419 1.3705199 1.6795802 0.2815176 0.0533361 -0.0255537 0.0283238 0.0138810 0.0043934 0.0100494 0.0042768 0.0002981 0.0001530 
2.0249419 1.3705199 1.6795802 0.2815176 0.0533361 -0.0255537 0.0283238 0.0138810 0.0043934 0.0100494 0.0042768 0.0002981 0.0001530 
2.0249419 1.3714672 1.6795802 0.2780803 0.0528220 -0.0253624 0.0280802 0.0138539 0.0042656 0.0099608 0.0042508 0.0002624 0.0001377 
2.0249419 1.3736269 1.6795802 0.2697878 0.0515625 -0.0248612 0.0274888 0.0137873 0.0039708 0.0097307 0.0041944 0.0001858 0.0001038 
2.0249419 1.3768317 1.6795802 0.2561579 0.0494266 -0.0239826 0.0264710 0.0136364 0.0035211 0.0093135 0.0041040 0.0000786 0.0000572 
2.0249419 1.3808435 1.6795802 0.2363378 0.0461407 -0.0226543 0.0248300 0.0132424 0.0029290 0.0086585 0.0039349 -0.0000597 0.0000026 
2.0249419 1.3853648 1.6795802 0.2089431 0.0412638 -0.0207955 0.0222305 0.0122818 0.0022208 0.0077279 0.0035795 -0.0002482 -0.0000632 
2.0249419 1.3900602 1.6795802 0.1723903 0.0343403 -0.0181228 0.0182641 0.0103262 0.0014603 0.0064777 0.0029046 -0.0004070 -0.0001202 
2.0249419 1.3945814 1.6795802 0.1269530 0.0254077 -0.0142390 0.0128367 0.0072158 0.0007654 0.0048556 0.0019096 -0.0003653 -0.0001170 
2.0249419 1.3985932 1.6795802 0.0784081 0.0157103 -0.0094921 0.0067967 0.0036266 0.0002768 0.0028932 0.0008779 -0.0001853 -0.0000612 
2.0249419 1.4017979 1.6795802 0.0373386 0.0074775 -0.0049444 0.0021771 0.0010593 0.0000575 0.0010604 0.0002326 -0.0000484 -0.0000144 
2.0249419 1.4039576 1.6795802 0.0109300 0.0021867 -0.0015617 0.0002480 0.0001119 0.0000048 0.0001313 0.0000229 -0.0000041 -0.0000010 
2.0249419 1.4049050 1.6795802 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
