# DNS of separated flow in a three-dimensional diffuser
# Reference:   Ohlsson et al., J. Fluid Mech. 650, 307-318 (2010)
# e-mail:      johan@mech.kth.se, pschlatt@mech.kth.se, henning@mech.kth.se
# Code:        nek5000, spectral-element, 11th order space, 3rd order time
# Domain size: Lx = [0 105.4], Ly = [0 1.0;4.0], Lz = [0 3.33;4.0]
# Elements:    Kx = 365, Ky = 10, Kz = 35 --> K_tot = 127 750
# Grid points: Nx = 4380, Ny = 120, Nz = 420 --> N_tot = 220 752 000
# 
# 
# x/H y/H z/B U/Ubulk V/Ubulk W/Ubulk k/Ubulk^2 uu/Ubulk^2 vv/Ubulk^2 ww/Ubulk^2 uv/Ubulk^2 uw/Ubulk^2 vw/Ubulk^2
4.0249419 1.6360958 1.6718624 0.3036551 0.0461599 -0.0089109 0.0348380 0.0152553 0.0080422 0.0115405 0.0048129 0.0011764 -0.0001869 
4.0249419 1.6441478 1.6718624 0.2964880 0.0455107 -0.0088480 0.0341135 0.0150311 0.0077259 0.0113565 0.0046716 0.0011329 -0.0002545 
4.0249419 1.6560959 1.6718624 0.2847904 0.0445323 -0.0086798 0.0328981 0.0145026 0.0072141 0.0111813 0.0044120 0.0010637 -0.0003081 
4.0249419 1.6710528 1.6718624 0.2704390 0.0432473 -0.0089061 0.0312891 0.0136843 0.0065972 0.0110076 0.0040708 0.0008689 -0.0002995 
4.0249419 1.6879091 1.6718624 0.2568094 0.0418032 -0.0083515 0.0293773 0.0125284 0.0059739 0.0108751 0.0037419 0.0007602 -0.0002875 
4.0249419 1.7054145 1.6718624 0.2432614 0.0399432 -0.0065136 0.0274373 0.0115023 0.0054210 0.0105140 0.0033937 0.0007673 -0.0001005 
4.0249419 1.7222708 1.6718624 0.2287571 0.0375294 -0.0045211 0.0258638 0.0110004 0.0048358 0.0100275 0.0031113 0.0004915 -0.0000063 
4.0249419 1.7372278 1.6718624 0.2135326 0.0352471 -0.0032798 0.0247201 0.0107544 0.0041598 0.0098059 0.0029397 0.0002287 -0.0000924 
4.0249419 1.7491759 1.6718624 0.1979556 0.0333022 -0.0022705 0.0234982 0.0104658 0.0034986 0.0095338 0.0028450 0.0000848 -0.0001205 
4.0249419 1.7572278 1.6718624 0.1846223 0.0315966 -0.0010899 0.0222802 0.0101440 0.0029632 0.0091730 0.0027721 -0.0000359 -0.0001641 
4.0249419 1.7607595 1.6718624 0.1777340 0.0306900 -0.0006621 0.0216599 0.0099522 0.0027120 0.0089958 0.0027236 -0.0000934 -0.0001748 
4.0249419 1.7607595 1.6718624 0.1777340 0.0306900 -0.0006621 0.0216599 0.0099522 0.0027120 0.0089958 0.0027236 -0.0000934 -0.0001748 
4.0249419 1.7619765 1.6718624 0.1752028 0.0303533 -0.0004887 0.0214350 0.0098786 0.0026221 0.0089342 0.0027018 -0.0001106 -0.0001790 
4.0249419 1.7647512 1.6718624 0.1690616 0.0295201 -0.0001127 0.0208976 0.0097070 0.0024146 0.0087761 0.0026477 -0.0001458 -0.0001845 
4.0249419 1.7688686 1.6718624 0.1589840 0.0281007 0.0003909 0.0200110 0.0094206 0.0020992 0.0084912 0.0025489 -0.0001802 -0.0001806 
4.0249419 1.7740227 1.6718624 0.1444997 0.0259458 0.0009337 0.0186359 0.0089252 0.0016986 0.0080122 0.0023768 -0.0001824 -0.0001553 
4.0249419 1.7798313 1.6718624 0.1250794 0.0228643 0.0014729 0.0165838 0.0080609 0.0012522 0.0072706 0.0020964 -0.0001488 -0.0001143 
4.0249419 1.7858635 1.6718624 0.1005615 0.0186999 0.0020177 0.0136733 0.0066860 0.0008133 0.0061740 0.0016820 -0.0000965 -0.0000673 
4.0249419 1.7916722 1.6718624 0.0719916 0.0135877 0.0024187 0.0096901 0.0046628 0.0004351 0.0045921 0.0011263 -0.0000502 -0.0000283 
4.0249419 1.7968264 1.6718624 0.0431666 0.0082661 0.0023072 0.0051946 0.0023710 0.0001662 0.0026574 0.0005426 -0.0000216 -0.0000065 
4.0249419 1.8009436 1.6718624 0.0199383 0.0038825 0.0015546 0.0017009 0.0007160 0.0000370 0.0009478 0.0001530 -0.0000068 -0.0000005 
4.0249419 1.8037183 1.6718624 0.0056780 0.0011249 0.0005701 0.0001961 0.0000781 0.0000033 0.0001147 0.0000159 -0.0000016 -0.0000002 
4.0249419 1.8049353 1.6718624 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
