# DNS of separated flow in a three-dimensional diffuser
# Reference:   Ohlsson et al., J. Fluid Mech. 650, 307-318 (2010)
# e-mail:      johan@mech.kth.se, pschlatt@mech.kth.se, henning@mech.kth.se
# Code:        nek5000, spectral-element, 11th order space, 3rd order time
# Domain size: Lx = [0 105.4], Ly = [0 1.0;4.0], Lz = [0 3.33;4.0]
# Elements:    Kx = 365, Ky = 10, Kz = 35 --> K_tot = 127 750
# Grid points: Nx = 4380, Ny = 120, Nz = 420 --> N_tot = 220 752 000
# 
# 
# x/H y/H z/B U/Ubulk V/Ubulk W/Ubulk k/Ubulk^2 uu/Ubulk^2 vv/Ubulk^2 ww/Ubulk^2 uv/Ubulk^2 uw/Ubulk^2 vw/Ubulk^2
6.0249419 0.0524797 1.6705453 0.3920214 0.0021203 0.0018297 0.0199610 0.0120070 0.0020211 0.0059329 -0.0016100 -0.0005114 -0.0000878 
6.0249419 0.0539665 1.6705453 0.3953240 0.0021629 0.0019999 0.0201199 0.0120111 0.0020863 0.0060224 -0.0016370 -0.0005443 -0.0000933 
6.0249419 0.0539665 1.6705453 0.3953240 0.0021629 0.0019999 0.0201199 0.0120111 0.0020863 0.0060224 -0.0016370 -0.0005443 -0.0000933 
6.0249419 0.0582811 1.6705453 0.4044967 0.0022907 0.0025526 0.0204689 0.0119674 0.0022688 0.0062327 -0.0016990 -0.0006164 -0.0000978 
6.0249419 0.0681177 1.6705453 0.4212258 0.0024654 0.0032469 0.0211440 0.0119667 0.0026398 0.0065374 -0.0018923 -0.0006707 -0.0000831 
6.0249419 0.0827137 1.6705453 0.4407335 0.0029738 0.0039724 0.0217843 0.0118688 0.0030914 0.0068241 -0.0021035 -0.0005786 0.0000000 
6.0249419 0.1009856 1.6705453 0.4610672 0.0041157 0.0048326 0.0226646 0.0119543 0.0035283 0.0071820 -0.0023197 -0.0004831 0.0001160 
6.0249419 0.1215778 1.6705453 0.4827842 0.0053704 0.0049672 0.0229668 0.0117070 0.0038726 0.0073872 -0.0024961 -0.0003268 0.0001419 
6.0249419 0.1429630 1.6705453 0.5034525 0.0066479 0.0040565 0.0231554 0.0116485 0.0041385 0.0073684 -0.0026414 -0.0002959 0.0001065 
6.0249419 0.1635552 1.6705453 0.5212983 0.0080291 0.0042891 0.0232080 0.0116058 0.0043483 0.0072538 -0.0026982 -0.0004496 0.0001583 
6.0249419 0.1818270 1.6705453 0.5357402 0.0089779 0.0051744 0.0235956 0.0118239 0.0044932 0.0072785 -0.0028163 -0.0004251 0.0002046 
6.0249419 0.1964231 1.6705453 0.5460057 0.0094891 0.0053441 0.0239918 0.0121850 0.0045704 0.0072364 -0.0029275 -0.0004263 0.0001494 
6.0249419 0.2062596 1.6705453 0.5531687 0.0098398 0.0055427 0.0242852 0.0124252 0.0046153 0.0072447 -0.0030237 -0.0003562 0.0000651 
6.0249419 0.2105742 1.6705453 0.5561351 0.0100616 0.0053947 0.0244102 0.0124846 0.0046334 0.0072921 -0.0030385 -0.0003116 0.0000074 
6.0249419 0.2105742 1.6705453 0.5561351 0.0100616 0.0053947 0.0244102 0.0124846 0.0046334 0.0072921 -0.0030385 -0.0003116 0.0000074 
6.0249419 0.2172929 1.6705453 0.5611182 0.0104769 0.0053990 0.0245083 0.0125682 0.0046583 0.0072817 -0.0030964 -0.0002377 -0.0000244 
6.0249419 0.2326103 1.6705453 0.5727777 0.0115593 0.0045660 0.0249142 0.0127989 0.0046587 0.0074566 -0.0031374 -0.0002298 -0.0001385 
6.0249419 0.2553393 1.6705453 0.5908997 0.0132955 0.0039454 0.0254216 0.0133016 0.0046581 0.0074619 -0.0032870 -0.0003201 -0.0000577 
6.0249419 0.2837921 1.6705453 0.6134818 0.0158713 0.0027293 0.0255175 0.0135658 0.0046214 0.0073303 -0.0033451 -0.0003002 -0.0001261 
6.0249419 0.3158583 1.6705453 0.6385632 0.0181771 0.0020014 0.0253392 0.0136293 0.0045290 0.0071809 -0.0033357 -0.0001963 -0.0001796 
6.0249419 0.3491593 1.6705453 0.6647375 0.0195142 0.0015656 0.0245960 0.0133356 0.0044222 0.0068382 -0.0033233 0.0000182 -0.0001276 
6.0249419 0.3812254 1.6705453 0.6891102 0.0207200 0.0018475 0.0240590 0.0130341 0.0043863 0.0066387 -0.0032354 -0.0000469 -0.0000738 
6.0249419 0.4096783 1.6705453 0.7104714 0.0221870 0.0031754 0.0239811 0.0129726 0.0043383 0.0066702 -0.0031652 -0.0001355 0.0000242 
6.0249419 0.4324073 1.6705453 0.7274350 0.0238227 0.0034236 0.0235570 0.0127313 0.0043078 0.0065179 -0.0030837 -0.0001852 0.0000113 
6.0249419 0.4477247 1.6705453 0.7382576 0.0250143 0.0038495 0.0230525 0.0124755 0.0042743 0.0063027 -0.0029972 -0.0001561 -0.0000030 
6.0249419 0.4544434 1.6705453 0.7430723 0.0255058 0.0041721 0.0228011 0.0123792 0.0042530 0.0061689 -0.0029850 -0.0001212 0.0000073 
6.0249419 0.4544434 1.6705453 0.7430723 0.0255058 0.0041721 0.0228011 0.0123792 0.0042530 0.0061689 -0.0029850 -0.0001212 0.0000073 
6.0249419 0.4629116 1.6705453 0.7490294 0.0260451 0.0041285 0.0223278 0.0121315 0.0042230 0.0059734 -0.0029415 -0.0000403 -0.0000163 
6.0249419 0.4822177 1.6705453 0.7626376 0.0267286 0.0047321 0.0216290 0.0118602 0.0040874 0.0056813 -0.0028122 -0.0000151 -0.0000152 
6.0249419 0.5108652 1.6705453 0.7821307 0.0274378 0.0046573 0.0202347 0.0111524 0.0037903 0.0052920 -0.0025927 -0.0000668 -0.0000496 
6.0249419 0.5467271 1.6705453 0.8054925 0.0290098 0.0037690 0.0185340 0.0102458 0.0034770 0.0048112 -0.0022960 -0.0000809 -0.0000498 
6.0249419 0.5871432 1.6705453 0.8308245 0.0303869 0.0028511 0.0167443 0.0091667 0.0031614 0.0044162 -0.0019606 -0.0000421 -0.0000349 
6.0249419 0.6291158 1.6705453 0.8546456 0.0315888 0.0023806 0.0148607 0.0080853 0.0028778 0.0038976 -0.0015085 -0.0000033 -0.0000383 
6.0249419 0.6695318 1.6705453 0.8736576 0.0335607 0.0033511 0.0133520 0.0072850 0.0026250 0.0034420 -0.0011113 -0.0001556 -0.0000496 
6.0249419 0.7053937 1.6705453 0.8876619 0.0353978 0.0039822 0.0120941 0.0064501 0.0025226 0.0031214 -0.0008454 -0.0001719 -0.0000245 
6.0249419 0.7340413 1.6705453 0.8975353 0.0366723 0.0034289 0.0111537 0.0058374 0.0024353 0.0028810 -0.0006214 -0.0001174 -0.0000638 
6.0249419 0.7533474 1.6705453 0.9034153 0.0373862 0.0031085 0.0105022 0.0053998 0.0023793 0.0027231 -0.0004900 -0.0001060 -0.0000632 
6.0249419 0.7618156 1.6705453 0.9056498 0.0377006 0.0030801 0.0102615 0.0052444 0.0023571 0.0026600 -0.0004371 -0.0000627 -0.0000588 
6.0249419 0.7618156 1.6705453 0.9056498 0.0377006 0.0030801 0.0102615 0.0052444 0.0023571 0.0026600 -0.0004371 -0.0000627 -0.0000588 
6.0249419 0.7712011 1.6705453 0.9078606 0.0380325 0.0030045 0.0099533 0.0050223 0.0023408 0.0025901 -0.0003697 -0.0000557 -0.0000530 
6.0249419 0.7925984 1.6705453 0.9120394 0.0386754 0.0033239 0.0094844 0.0047049 0.0023185 0.0024611 -0.0002279 -0.0000486 -0.0000340 
6.0249419 0.8243492 1.6705453 0.9157984 0.0395166 0.0034831 0.0089652 0.0042546 0.0023495 0.0023611 -0.0000310 -0.0000033 0.0000183 
6.0249419 0.8640957 1.6705453 0.9165298 0.0401591 0.0034614 0.0086393 0.0038337 0.0024004 0.0024052 0.0002188 0.0000389 0.0000509 
6.0249419 0.9088897 1.6705453 0.9122181 0.0408423 0.0035806 0.0088523 0.0038079 0.0025656 0.0024788 0.0005303 0.0000842 0.0000758 
6.0249419 0.9554088 1.6705453 0.9020470 0.0413898 0.0036335 0.0100605 0.0043745 0.0029031 0.0027828 0.0010101 0.0000615 0.0001368 
6.0249419 1.0002027 1.6705453 0.8869539 0.0411687 0.0047989 0.0117774 0.0052825 0.0032763 0.0032186 0.0015537 0.0000028 0.0001076 
6.0249419 1.0399492 1.6705453 0.8686431 0.0410082 0.0062368 0.0139541 0.0065358 0.0037153 0.0037030 0.0020981 -0.0000586 0.0001046 
6.0249419 1.0716999 1.6705453 0.8517516 0.0412962 0.0063935 0.0160598 0.0076776 0.0041441 0.0042381 0.0025156 0.0000597 0.0001474 
6.0249419 1.0930972 1.6705453 0.8402101 0.0415064 0.0062428 0.0174260 0.0082585 0.0044379 0.0047296 0.0027968 0.0001617 0.0001777 
6.0249419 1.1024827 1.6705453 0.8347152 0.0415598 0.0062243 0.0181555 0.0085875 0.0045837 0.0049843 0.0029304 0.0001908 0.0001932 
6.0249419 1.1024827 1.6705453 0.8347152 0.0415598 0.0062243 0.0181555 0.0085875 0.0045837 0.0049843 0.0029304 0.0001908 0.0001932 
6.0249419 1.1118681 1.6705453 0.8292279 0.0416139 0.0058448 0.0186425 0.0087748 0.0047439 0.0051238 0.0030736 0.0003017 0.0002214 
6.0249419 1.1332655 1.6705453 0.8156765 0.0415512 0.0050726 0.0206441 0.0097664 0.0051319 0.0057457 0.0034800 0.0005886 0.0003257 
6.0249419 1.1650163 1.6705453 0.7943041 0.0418892 0.0063883 0.0235666 0.0112254 0.0057258 0.0066154 0.0040758 0.0007577 0.0004409 
6.0249419 1.2047628 1.6705453 0.7657738 0.0416759 0.0076803 0.0268714 0.0130388 0.0063764 0.0074563 0.0047103 0.0008545 0.0003194 
6.0249419 1.2495568 1.6705453 0.7288356 0.0423564 0.0104084 0.0307457 0.0150927 0.0069777 0.0086753 0.0052818 0.0008040 -0.0000184 
6.0249419 1.2960758 1.6705453 0.6888976 0.0432264 0.0138535 0.0338771 0.0163094 0.0077188 0.0098489 0.0057345 0.0005117 -0.0001553 
6.0249419 1.3408699 1.6705453 0.6532282 0.0426674 0.0175594 0.0355691 0.0165580 0.0084165 0.0105946 0.0058876 0.0001012 -0.0002846 
6.0249419 1.3806164 1.6705453 0.6206111 0.0421666 0.0200999 0.0375992 0.0173090 0.0086757 0.0116145 0.0061425 -0.0002586 -0.0004529 
6.0249419 1.4123671 1.6705453 0.5925756 0.0414062 0.0186044 0.0391654 0.0179029 0.0088691 0.0123934 0.0062834 -0.0001784 -0.0004451 
6.0249419 1.4337645 1.6705453 0.5732894 0.0406565 0.0182961 0.0402598 0.0181485 0.0088789 0.0132324 0.0064869 0.0002102 -0.0004581 
6.0249419 1.4431500 1.6705453 0.5644475 0.0404346 0.0188807 0.0406705 0.0183991 0.0088929 0.0133785 0.0066295 0.0003411 -0.0003782 
6.0249419 1.4431500 1.6705453 0.5644475 0.0404346 0.0188807 0.0406705 0.0183991 0.0088929 0.0133785 0.0066295 0.0003411 -0.0003782 
6.0249419 1.4516182 1.6705453 0.5571951 0.0403526 0.0184144 0.0405905 0.0184253 0.0089104 0.0132549 0.0065907 0.0002801 -0.0004653 
6.0249419 1.4709243 1.6705453 0.5390197 0.0397459 0.0197108 0.0410802 0.0187689 0.0089678 0.0133435 0.0066357 0.0002074 -0.0004012 
6.0249419 1.4995718 1.6705453 0.5138457 0.0391099 0.0202089 0.0422447 0.0192763 0.0091195 0.0138490 0.0066852 0.0001273 -0.0004851 
6.0249419 1.5354338 1.6705453 0.4824005 0.0390501 0.0233848 0.0424533 0.0194638 0.0094163 0.0135733 0.0067709 0.0003711 -0.0002355 
6.0249419 1.5758498 1.6705453 0.4435945 0.0380731 0.0232633 0.0422572 0.0193212 0.0094899 0.0134461 0.0067173 -0.0000762 -0.0002442 
6.0249419 1.6178224 1.6705453 0.4039741 0.0362167 0.0242854 0.0419621 0.0193301 0.0095633 0.0130686 0.0066112 -0.0008524 -0.0003292 
6.0249419 1.6582385 1.6705453 0.3695980 0.0349244 0.0284743 0.0415127 0.0187611 0.0096113 0.0131404 0.0063855 -0.0012680 -0.0004835 
6.0249419 1.6941004 1.6705453 0.3427105 0.0341732 0.0289827 0.0414087 0.0183152 0.0095703 0.0135233 0.0060234 -0.0013073 -0.0005840 
6.0249419 1.7227479 1.6705453 0.3208187 0.0330826 0.0300292 0.0401325 0.0172159 0.0096001 0.0133165 0.0055383 -0.0012697 -0.0009277 
6.0249419 1.7420540 1.6705453 0.3047780 0.0316193 0.0298276 0.0395111 0.0168623 0.0095018 0.0131469 0.0053629 -0.0007731 -0.0010042 
6.0249419 1.7505223 1.6705453 0.2987511 0.0309874 0.0303103 0.0390284 0.0165346 0.0094509 0.0130429 0.0052715 -0.0007896 -0.0011166 
6.0249419 1.7505223 1.6705453 0.2987511 0.0309874 0.0303103 0.0390284 0.0165346 0.0094509 0.0130429 0.0052715 -0.0007896 -0.0011166 
6.0249419 1.7572409 1.6705453 0.2934018 0.0302349 0.0302407 0.0386789 0.0162827 0.0094495 0.0129467 0.0052780 -0.0006538 -0.0010183 
6.0249419 1.7725583 1.6705453 0.2820398 0.0289205 0.0304733 0.0382101 0.0160385 0.0093455 0.0128261 0.0051598 -0.0005799 -0.0011351 
6.0249419 1.7952874 1.6705453 0.2645075 0.0263556 0.0322800 0.0376431 0.0156089 0.0091547 0.0128796 0.0049391 -0.0003172 -0.0010933 
6.0249419 1.8237402 1.6705453 0.2423300 0.0244511 0.0346550 0.0375188 0.0158564 0.0088978 0.0127646 0.0048462 -0.0003165 -0.0012711 
6.0249419 1.8558062 1.6705453 0.2188418 0.0216143 0.0372005 0.0359999 0.0154085 0.0087120 0.0118794 0.0047465 -0.0002426 -0.0009388 
6.0249419 1.8891073 1.6705453 0.1962821 0.0192631 0.0402250 0.0351003 0.0157880 0.0084489 0.0108634 0.0045393 0.0000487 -0.0002993 
6.0249419 1.9211735 1.6705453 0.1741517 0.0196214 0.0396938 0.0349108 0.0168181 0.0079555 0.0101372 0.0044373 -0.0003388 -0.0001619 
6.0249419 1.9496263 1.6705453 0.1546779 0.0192092 0.0360051 0.0331053 0.0163164 0.0075416 0.0092472 0.0042945 -0.0007035 -0.0003616 
6.0249419 1.9723554 1.6705453 0.1406230 0.0186800 0.0355295 0.0315209 0.0157074 0.0072262 0.0085873 0.0039795 -0.0010014 -0.0005450 
6.0249419 1.9876728 1.6705453 0.1311662 0.0185963 0.0374429 0.0305992 0.0153089 0.0069098 0.0083805 0.0036745 -0.0013037 -0.0005528 
6.0249419 1.9943914 1.6705453 0.1269689 0.0183323 0.0381249 0.0301589 0.0152261 0.0067253 0.0082075 0.0035464 -0.0013702 -0.0005260 
6.0249419 1.9943914 1.6705453 0.1269689 0.0183323 0.0381249 0.0301589 0.0152261 0.0067253 0.0082075 0.0035464 -0.0013702 -0.0005260 
6.0249419 1.9987059 1.6705453 0.1240643 0.0182236 0.0386162 0.0298760 0.0151571 0.0066144 0.0081045 0.0034830 -0.0014802 -0.0005169 
6.0249419 2.0085421 1.6705453 0.1172529 0.0181550 0.0401672 0.0293218 0.0150387 0.0063387 0.0079444 0.0032971 -0.0015685 -0.0004399 
6.0249419 2.0231385 1.6705453 0.1076829 0.0180131 0.0422104 0.0286171 0.0148789 0.0059419 0.0077964 0.0031048 -0.0015949 -0.0003564 
6.0249419 2.0414104 1.6705453 0.0965181 0.0172386 0.0442004 0.0275405 0.0142783 0.0054797 0.0077825 0.0029107 -0.0015626 -0.0002762 
6.0249419 2.0620024 1.6705453 0.0857706 0.0161120 0.0442777 0.0263206 0.0135474 0.0051111 0.0076621 0.0027355 -0.0014910 -0.0002694 
6.0249419 2.0833876 1.6705453 0.0749751 0.0144719 0.0432169 0.0245895 0.0127051 0.0047679 0.0071164 0.0024669 -0.0013055 -0.0001084 
6.0249419 2.1039798 1.6705453 0.0637347 0.0121570 0.0427945 0.0220729 0.0114785 0.0041735 0.0064209 0.0021857 -0.0009864 0.0000094 
6.0249419 2.1222517 1.6705453 0.0549434 0.0103715 0.0421628 0.0197747 0.0102803 0.0034327 0.0060617 0.0020582 -0.0008450 0.0000190 
6.0249419 2.1368480 1.6705453 0.0494917 0.0095867 0.0409313 0.0179868 0.0094108 0.0027703 0.0058056 0.0019386 -0.0006435 0.0000500 
6.0249419 2.1466844 1.6705453 0.0463882 0.0093700 0.0393734 0.0166070 0.0087213 0.0022972 0.0055885 0.0018283 -0.0005387 0.0000535 
6.0249419 2.1509988 1.6705453 0.0450180 0.0092929 0.0385784 0.0159579 0.0083722 0.0020882 0.0054974 0.0017723 -0.0004810 0.0000612 
6.0249419 2.1509988 1.6705453 0.0450180 0.0092929 0.0385784 0.0159579 0.0083722 0.0020882 0.0054974 0.0017723 -0.0004810 0.0000612 
6.0249419 2.1524856 1.6705453 0.0445567 0.0092758 0.0383004 0.0157221 0.0082427 0.0020160 0.0054634 0.0017503 -0.0004641 0.0000631 
6.0249419 2.1558752 1.6705453 0.0434629 0.0092240 0.0376148 0.0151623 0.0079263 0.0018513 0.0053847 0.0016961 -0.0004197 0.0000693 
6.0249419 2.1609051 1.6705453 0.0417406 0.0090935 0.0364842 0.0142618 0.0074015 0.0016074 0.0052529 0.0016057 -0.0003411 0.0000818 
6.0249419 2.1672015 1.6705453 0.0392533 0.0087665 0.0347596 0.0129859 0.0066547 0.0013010 0.0050302 0.0014685 -0.0002392 0.0000962 
6.0249419 2.1742976 1.6705453 0.0356698 0.0080785 0.0321950 0.0113132 0.0057004 0.0009555 0.0046573 0.0012771 -0.0001378 0.0001084 
6.0249419 2.1816666 1.6705453 0.0304900 0.0069113 0.0283234 0.0092261 0.0045664 0.0006102 0.0040495 0.0010303 -0.0000527 0.0001106 
6.0249419 2.1887627 1.6705453 0.0234553 0.0052700 0.0228927 0.0066595 0.0032610 0.0003188 0.0030796 0.0007288 0.0000105 0.0000942 
6.0249419 2.1950593 1.6705453 0.0150106 0.0033098 0.0161016 0.0037203 0.0018190 0.0001216 0.0017797 0.0003901 0.0000221 0.0000502 
6.0249419 2.2000892 1.6705453 0.0071487 0.0015275 0.0088111 0.0012618 0.0006195 0.0000293 0.0006130 0.0001263 0.0000015 0.0000098 
6.0249419 2.2034786 1.6705453 0.0020439 0.0004199 0.0028592 0.0001484 0.0000736 0.0000030 0.0000718 0.0000147 -0.0000009 0.0000002 
6.0249419 2.2049654 1.6705453 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
