# DNS of separated flow in a three-dimensional diffuser
# Reference:   Ohlsson et al., J. Fluid Mech. 650, 307-318 (2010)
# e-mail:      johan@mech.kth.se, pschlatt@mech.kth.se, henning@mech.kth.se
# Code:        nek5000, spectral-element, 11th order space, 3rd order time
# Domain size: Lx = [0 105.4], Ly = [0 1.0;4.0], Lz = [0 3.33;4.0]
# Elements:    Kx = 365, Ky = 10, Kz = 35 --> K_tot = 127 750
# Grid points: Nx = 4380, Ny = 120, Nz = 420 --> N_tot = 220 752 000
# 
# 
# x/H y/H z/B U/Ubulk V/Ubulk W/Ubulk k/Ubulk^2 uu/Ubulk^2 vv/Ubulk^2 ww/Ubulk^2 uv/Ubulk^2 uw/Ubulk^2 vw/Ubulk^2
14.0249424 0.3559401 1.6805989 0.4581987 0.0122779 0.0054639 0.0248728 0.0137876 0.0043167 0.0067684 -0.0023682 0.0012817 0.0002757 
14.0249424 0.3633858 1.6805989 0.4617993 0.0125338 0.0059552 0.0251453 0.0138525 0.0043923 0.0069005 -0.0024604 0.0012552 0.0002971 
14.0249424 0.3633858 1.6805989 0.4617993 0.0125338 0.0059552 0.0251453 0.0138525 0.0043923 0.0069005 -0.0024604 0.0012552 0.0002971 
14.0249424 0.3749802 1.6805989 0.4671345 0.0128331 0.0064088 0.0253693 0.0139352 0.0045260 0.0069081 -0.0025961 0.0011910 0.0003074 
14.0249424 0.4014133 1.6805989 0.4790150 0.0134414 0.0074094 0.0256593 0.0140284 0.0048090 0.0068219 -0.0028509 0.0010783 0.0002168 
14.0249424 0.4406365 1.6805989 0.4944070 0.0134780 0.0080196 0.0261242 0.0142910 0.0050748 0.0067584 -0.0029908 0.0010916 0.0000863 
14.0249424 0.4897373 1.6805989 0.5146365 0.0130601 0.0082090 0.0269044 0.0146086 0.0054906 0.0068052 -0.0028576 0.0006141 0.0000036 
14.0249424 0.5450734 1.6805989 0.5411854 0.0144626 0.0086245 0.0276495 0.0152219 0.0057437 0.0066839 -0.0028482 0.0007428 -0.0000219 
14.0249424 0.6025407 1.6805989 0.5677516 0.0145139 0.0065999 0.0281737 0.0154663 0.0060704 0.0066369 -0.0028764 0.0010454 -0.0001501 
14.0249424 0.6578769 1.6805989 0.5909810 0.0138635 0.0063768 0.0287864 0.0155397 0.0066953 0.0065514 -0.0029066 0.0007894 -0.0002155 
14.0249424 0.7069777 1.6805989 0.6091602 0.0152663 0.0068203 0.0289632 0.0152540 0.0073150 0.0063942 -0.0027317 0.0005691 -0.0003447 
14.0249424 0.7462009 1.6805989 0.6212367 0.0164963 0.0049985 0.0292845 0.0148818 0.0078421 0.0065606 -0.0026041 0.0004019 -0.0005138 
14.0249424 0.7726340 1.6805989 0.6288934 0.0176134 0.0045141 0.0298908 0.0148964 0.0081609 0.0068335 -0.0024109 0.0002896 -0.0006580 
14.0249424 0.7842284 1.6805989 0.6317785 0.0181458 0.0034632 0.0304102 0.0152298 0.0082443 0.0069362 -0.0023120 0.0001752 -0.0008538 
14.0249424 0.7842284 1.6805989 0.6317785 0.0181458 0.0034632 0.0304102 0.0152298 0.0082443 0.0069362 -0.0023120 0.0001752 -0.0008538 
14.0249424 0.7988419 1.6805989 0.6363627 0.0187290 0.0048772 0.0301170 0.0148430 0.0083942 0.0068798 -0.0021511 0.0000570 -0.0008779 
14.0249424 0.8321581 1.6805989 0.6445479 0.0192932 0.0052158 0.0298577 0.0145429 0.0085026 0.0068122 -0.0018330 -0.0001419 -0.0010371 
14.0249424 0.8815950 1.6805989 0.6562143 0.0188529 0.0092378 0.0294622 0.0141677 0.0086035 0.0066910 -0.0011682 -0.0003359 -0.0010359 
14.0249424 0.9434816 1.6805989 0.6660114 0.0169848 0.0116203 0.0306220 0.0149604 0.0090238 0.0066378 -0.0001351 -0.0001910 -0.0011668 
14.0249424 1.0132270 1.6805989 0.6674827 0.0165639 0.0151560 0.0324226 0.0161419 0.0094681 0.0068125 0.0015845 -0.0006659 -0.0010402 
14.0249424 1.0856587 1.6805989 0.6605380 0.0169268 0.0193842 0.0363402 0.0188387 0.0100706 0.0074309 0.0035303 -0.0012434 -0.0010349 
14.0249424 1.1554042 1.6805989 0.6461233 0.0168971 0.0210535 0.0405088 0.0218417 0.0105717 0.0080953 0.0051621 -0.0014782 -0.0008763 
14.0249424 1.2172908 1.6805989 0.6246487 0.0170820 0.0190488 0.0443799 0.0244184 0.0108977 0.0090638 0.0061000 -0.0017873 -0.0004968 
14.0249424 1.2667276 1.6805989 0.6043267 0.0164446 0.0143395 0.0481859 0.0270264 0.0113501 0.0098095 0.0069553 -0.0016305 -0.0000780 
14.0249424 1.3000438 1.6805989 0.5912744 0.0156734 0.0149096 0.0506861 0.0281860 0.0118350 0.0106651 0.0076187 -0.0020157 -0.0001274 
14.0249424 1.3146573 1.6805989 0.5838945 0.0151005 0.0148723 0.0528418 0.0294995 0.0119352 0.0114071 0.0076793 -0.0021507 0.0001039 
14.0249424 1.3146573 1.6805989 0.5838945 0.0151005 0.0148723 0.0528418 0.0294995 0.0119352 0.0114071 0.0076793 -0.0021507 0.0001039 
14.0249424 1.3308538 1.6805989 0.5771163 0.0148392 0.0142836 0.0527508 0.0292507 0.0120749 0.0114251 0.0079240 -0.0024114 -0.0000506 
14.0249424 1.3677789 1.6805989 0.5582629 0.0134379 0.0168478 0.0550736 0.0305626 0.0124076 0.0121034 0.0082809 -0.0031009 0.0001481 
14.0249424 1.4225708 1.6805989 0.5371092 0.0119839 0.0167016 0.0555757 0.0304327 0.0126947 0.0124483 0.0089126 -0.0030561 -0.0000058 
14.0249424 1.4911610 1.6805989 0.5002024 0.0110765 0.0151589 0.0562414 0.0310627 0.0126092 0.0125695 0.0097276 -0.0026363 0.0001396 
14.0249424 1.5684617 1.6805989 0.4545233 0.0099784 0.0096788 0.0583243 0.0329633 0.0130055 0.0123555 0.0105323 -0.0026368 0.0003126 
14.0249424 1.6487392 1.6805989 0.4141752 0.0094006 0.0035020 0.0598378 0.0337559 0.0133057 0.0127762 0.0117585 -0.0029534 0.0003339 
14.0249424 1.7260398 1.6805989 0.3780252 0.0068696 -0.0017522 0.0611543 0.0336408 0.0137518 0.0137617 0.0118061 -0.0030061 0.0005860 
14.0249424 1.7946299 1.6805989 0.3485773 0.0049864 -0.0005483 0.0616682 0.0330844 0.0141209 0.0144629 0.0114549 -0.0027127 0.0007447 
14.0249424 1.8494219 1.6805989 0.3213314 0.0058265 0.0095572 0.0615756 0.0334384 0.0138303 0.0143069 0.0112328 -0.0025539 0.0006330 
14.0249424 1.8863469 1.6805989 0.3026722 0.0054558 0.0126083 0.0612907 0.0324653 0.0138658 0.0149596 0.0107458 -0.0028512 0.0007841 
14.0249424 1.9025434 1.6805989 0.2943506 0.0051481 0.0129500 0.0614422 0.0324422 0.0139630 0.0150370 0.0109686 -0.0027163 0.0009095 
14.0249424 1.9025434 1.6805989 0.2943506 0.0051481 0.0129500 0.0614422 0.0324422 0.0139630 0.0150370 0.0109686 -0.0027163 0.0009095 
14.0249424 1.9187399 1.6805989 0.2863305 0.0045848 0.0138523 0.0592269 0.0306790 0.0139556 0.0145924 0.0107586 -0.0029373 0.0005622 
14.0249424 1.9556650 1.6805989 0.2658987 0.0023132 0.0161538 0.0574355 0.0298434 0.0138842 0.0137080 0.0108576 -0.0034338 0.0003048 
14.0249424 2.0104566 1.6805989 0.2380245 -0.0002886 0.0169492 0.0564943 0.0297445 0.0136957 0.0130540 0.0106768 -0.0035201 -0.0003008 
14.0249424 2.0790470 1.6805989 0.2017401 -0.0037606 0.0167925 0.0529876 0.0281804 0.0123936 0.0124136 0.0096089 -0.0033204 -0.0002133 
14.0249424 2.1563475 1.6805989 0.1691005 -0.0086389 0.0131437 0.0488669 0.0257574 0.0109763 0.0121332 0.0082668 -0.0029698 -0.0002050 
14.0249424 2.2366250 1.6805989 0.1434742 -0.0127359 0.0043242 0.0480518 0.0252173 0.0101588 0.0126756 0.0076258 -0.0019597 -0.0005054 
14.0249424 2.3139255 1.6805989 0.1163180 -0.0144533 -0.0008098 0.0456708 0.0245564 0.0095339 0.0115806 0.0078099 -0.0020741 -0.0007723 
14.0249424 2.3825159 1.6805989 0.0932767 -0.0164390 0.0010424 0.0431999 0.0237892 0.0093464 0.0100643 0.0076369 -0.0019600 -0.0009318 
14.0249424 2.4373076 1.6805989 0.0782092 -0.0201708 0.0006438 0.0423634 0.0234718 0.0088514 0.0100403 0.0069002 -0.0021992 -0.0010087 
14.0249424 2.4742327 1.6805989 0.0690153 -0.0222145 -0.0012804 0.0402637 0.0221044 0.0084320 0.0097274 0.0061001 -0.0029036 -0.0008656 
14.0249424 2.4904292 1.6805989 0.0630917 -0.0226162 0.0008453 0.0401207 0.0216604 0.0083268 0.0101336 0.0060452 -0.0026593 -0.0007004 
14.0249424 2.4904292 1.6805989 0.0630917 -0.0226162 0.0008453 0.0401207 0.0216604 0.0083268 0.0101336 0.0060452 -0.0026593 -0.0007004 
14.0249424 2.5050426 1.6805989 0.0615618 -0.0224130 -0.0008844 0.0387546 0.0209800 0.0082272 0.0095474 0.0058510 -0.0028156 -0.0007696 
14.0249424 2.5383589 1.6805989 0.0542755 -0.0233673 -0.0012482 0.0372658 0.0200203 0.0081820 0.0090636 0.0053865 -0.0026850 -0.0004737 
14.0249424 2.5877957 1.6805989 0.0417641 -0.0260249 -0.0037107 0.0358904 0.0191297 0.0081027 0.0086580 0.0051788 -0.0029788 -0.0003979 
14.0249424 2.6496823 1.6805989 0.0252682 -0.0265858 -0.0082061 0.0359056 0.0188919 0.0083128 0.0087008 0.0056017 -0.0032713 -0.0000543 
14.0249424 2.7194278 1.6805989 0.0114816 -0.0258249 -0.0117503 0.0331703 0.0172346 0.0077669 0.0081688 0.0052110 -0.0028997 0.0000495 
14.0249424 2.7918596 1.6805989 -0.0068557 -0.0265770 -0.0149671 0.0295663 0.0142130 0.0071301 0.0082232 0.0042730 -0.0021586 0.0001484 
14.0249424 2.8616052 1.6805989 -0.0241752 -0.0273979 -0.0176206 0.0253463 0.0117532 0.0063284 0.0072647 0.0036178 -0.0015248 -0.0001872 
14.0249424 2.9234920 1.6805989 -0.0338426 -0.0291656 -0.0184953 0.0220007 0.0096688 0.0058069 0.0065250 0.0030728 -0.0012622 -0.0001015 
14.0249424 2.9729288 1.6805989 -0.0427364 -0.0300049 -0.0162114 0.0206284 0.0088740 0.0053528 0.0064016 0.0025982 -0.0013472 0.0002323 
14.0249424 3.0062447 1.6805989 -0.0460079 -0.0286646 -0.0144860 0.0192890 0.0085075 0.0049577 0.0058238 0.0024321 -0.0011952 0.0002275 
14.0249424 3.0208580 1.6805989 -0.0476794 -0.0282438 -0.0148872 0.0191280 0.0084415 0.0047942 0.0058923 0.0023952 -0.0010498 0.0002200 
14.0249424 3.0208580 1.6805989 -0.0476794 -0.0282438 -0.0148872 0.0191280 0.0084415 0.0047942 0.0058923 0.0023952 -0.0010498 0.0002200 
14.0249424 3.0324526 1.6805989 -0.0483380 -0.0281312 -0.0143324 0.0183540 0.0081803 0.0046424 0.0055313 0.0023184 -0.0008785 0.0001942 
14.0249424 3.0588858 1.6805989 -0.0514728 -0.0284837 -0.0133189 0.0173124 0.0076914 0.0043473 0.0052737 0.0020283 -0.0004284 0.0002761 
14.0249424 3.0981090 1.6805989 -0.0582891 -0.0300710 -0.0107990 0.0156035 0.0069154 0.0039839 0.0047042 0.0014825 -0.0000385 0.0002764 
14.0249424 3.1472099 1.6805989 -0.0651711 -0.0329544 -0.0114877 0.0143578 0.0063265 0.0037646 0.0042667 0.0008514 -0.0003680 0.0002218 
14.0249424 3.2025464 1.6805989 -0.0730230 -0.0348887 -0.0116637 0.0131552 0.0057959 0.0035489 0.0038103 0.0003852 -0.0006271 0.0001518 
14.0249424 3.2600136 1.6805989 -0.0811450 -0.0344034 -0.0116316 0.0113747 0.0050389 0.0030848 0.0032510 0.0003284 -0.0003269 -0.0000688 
14.0249424 3.3153496 1.6805989 -0.0865316 -0.0317551 -0.0113140 0.0102321 0.0044167 0.0028629 0.0029525 0.0003526 -0.0001825 -0.0002169 
14.0249424 3.3644502 1.6805989 -0.0925125 -0.0292449 -0.0086685 0.0095791 0.0037940 0.0028360 0.0029491 0.0003902 -0.0002242 -0.0002151 
14.0249424 3.4036734 1.6805989 -0.0994190 -0.0284556 -0.0082842 0.0089623 0.0032314 0.0028625 0.0028684 0.0004508 -0.0003092 -0.0002074 
14.0249424 3.4301066 1.6805989 -0.1041118 -0.0282437 -0.0076997 0.0086175 0.0029776 0.0028278 0.0028121 0.0004292 -0.0002825 -0.0001990 
14.0249424 3.4417009 1.6805989 -0.1057422 -0.0283457 -0.0074571 0.0084777 0.0029094 0.0028042 0.0027641 0.0004085 -0.0002787 -0.0001953 
14.0249424 3.4417009 1.6805989 -0.1057422 -0.0283457 -0.0074571 0.0084777 0.0029094 0.0028042 0.0027641 0.0004085 -0.0002787 -0.0001953 
14.0249424 3.4491465 1.6805989 -0.1069375 -0.0284959 -0.0073280 0.0083518 0.0028223 0.0027723 0.0027572 0.0003783 -0.0003073 -0.0001945 
14.0249424 3.4661214 1.6805989 -0.1089353 -0.0288711 -0.0067068 0.0080777 0.0026985 0.0026542 0.0027250 0.0003397 -0.0003268 -0.0001495 
14.0249424 3.4913099 1.6805989 -0.1113676 -0.0296107 -0.0064099 0.0077221 0.0026188 0.0024405 0.0026627 0.0002964 -0.0003135 -0.0000628 
14.0249424 3.5228415 1.6805989 -0.1134311 -0.0304677 -0.0070021 0.0074336 0.0025134 0.0022323 0.0026878 0.0003726 -0.0002839 0.0000441 
14.0249424 3.5583770 1.6805989 -0.1156892 -0.0312865 -0.0081866 0.0072002 0.0023129 0.0020759 0.0028114 0.0003937 -0.0002392 0.0001276 
14.0249424 3.5952814 1.6805989 -0.1166038 -0.0319855 -0.0094902 0.0068113 0.0022438 0.0017369 0.0028307 0.0003488 -0.0002187 0.0001342 
14.0249424 3.6308172 1.6805989 -0.1155391 -0.0321785 -0.0110663 0.0064869 0.0022457 0.0013497 0.0028915 0.0003228 -0.0002508 0.0000787 
14.0249424 3.6623487 1.6805989 -0.1133236 -0.0313086 -0.0128590 0.0062169 0.0021787 0.0010929 0.0029453 0.0003008 -0.0002759 0.0000208 
14.0249424 3.6875372 1.6805989 -0.1092998 -0.0296432 -0.0138224 0.0059245 0.0021320 0.0008606 0.0029319 0.0002754 -0.0002568 0.0000019 
14.0249424 3.7045119 1.6805989 -0.1051325 -0.0280675 -0.0138447 0.0056773 0.0021074 0.0006849 0.0028850 0.0002569 -0.0002787 0.0000084 
14.0249424 3.7119572 1.6805989 -0.1027318 -0.0271998 -0.0136113 0.0055562 0.0020923 0.0006122 0.0028517 0.0002555 -0.0002756 0.0000090 
14.0249424 3.7119572 1.6805989 -0.1027318 -0.0271998 -0.0136113 0.0055562 0.0020923 0.0006122 0.0028517 0.0002555 -0.0002756 0.0000090 
14.0249424 3.7145231 1.6805989 -0.1018329 -0.0268768 -0.0135095 0.0055129 0.0020848 0.0005874 0.0028407 0.0002570 -0.0002720 0.0000100 
14.0249424 3.7203727 1.6805989 -0.0995968 -0.0260841 -0.0132082 0.0054063 0.0020651 0.0005318 0.0028094 0.0002606 -0.0002602 0.0000102 
14.0249424 3.7290523 1.6805989 -0.0957851 -0.0247393 -0.0126616 0.0052353 0.0020296 0.0004515 0.0027542 0.0002680 -0.0002272 0.0000116 
14.0249424 3.7399180 1.6805989 -0.0899656 -0.0227453 -0.0118957 0.0049723 0.0019721 0.0003553 0.0026448 0.0002776 -0.0001554 0.0000123 
14.0249424 3.7521634 1.6805989 -0.0814957 -0.0199884 -0.0108181 0.0045595 0.0018738 0.0002535 0.0024322 0.0002823 -0.0000612 0.0000125 
14.0249424 3.7648804 1.6805989 -0.0696843 -0.0164224 -0.0091617 0.0038952 0.0016734 0.0001591 0.0020627 0.0002689 0.0000161 0.0000143 
14.0249424 3.7771258 1.6805989 -0.0541676 -0.0122129 -0.0068335 0.0029004 0.0013060 0.0000844 0.0015100 0.0002221 0.0000508 0.0000144 
14.0249424 3.7879918 1.6805989 -0.0361183 -0.0078065 -0.0041770 0.0016654 0.0007834 0.0000365 0.0008455 0.0001400 0.0000320 0.0000082 
14.0249424 3.7966716 1.6805989 -0.0187911 -0.0039134 -0.0019177 0.0005762 0.0002806 0.0000111 0.0002844 0.0000529 0.0000062 0.0000018 
14.0249424 3.8025212 1.6805989 -0.0059003 -0.0011956 -0.0005403 0.0000683 0.0000342 0.0000013 0.0000328 0.0000067 0.0000003 0.0000001 
14.0249424 3.8050869 1.6805989 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
