# DNS of separated flow in a three-dimensional diffuser
# Reference:   Ohlsson et al., J. Fluid Mech. 650, 307-318 (2010)
# e-mail:      johan@mech.kth.se, pschlatt@mech.kth.se, henning@mech.kth.se
# Code:        nek5000, spectral-element, 11th order space, 3rd order time
# Domain size: Lx = [0 105.4], Ly = [0 1.0;4.0], Lz = [0 3.33;4.0]
# Elements:    Kx = 365, Ky = 10, Kz = 35 --> K_tot = 127 750
# Grid points: Nx = 4380, Ny = 120, Nz = 420 --> N_tot = 220 752 000
# 
# 
# x/H y/H z/B U/Ubulk V/Ubulk W/Ubulk k/Ubulk^2 uu/Ubulk^2 vv/Ubulk^2 ww/Ubulk^2 uv/Ubulk^2 uw/Ubulk^2 vw/Ubulk^2
10.0249424 0.0735480 1.6663033 0.3725033 0.0012017 0.0061014 0.0173331 0.0089591 0.0019771 0.0063968 -0.0013672 -0.0001249 0.0000877 
10.0249424 0.0735480 1.6663033 0.3725033 0.0012017 0.0061014 0.0173331 0.0089591 0.0019771 0.0063968 -0.0013672 -0.0001249 0.0000877 
10.0249424 0.0794281 1.6663033 0.3801785 0.0012709 0.0067066 0.0175567 0.0089129 0.0021466 0.0064972 -0.0014189 -0.0001328 0.0000741 
10.0249424 0.0928338 1.6663033 0.3950333 0.0013444 0.0072337 0.0180754 0.0089530 0.0024966 0.0066258 -0.0015849 -0.0001550 0.0000415 
10.0249424 0.1127260 1.6663033 0.4122365 0.0014318 0.0069229 0.0187914 0.0092465 0.0028950 0.0066499 -0.0018547 -0.0001632 0.0000565 
10.0249424 0.1376277 1.6663033 0.4291062 0.0021276 0.0064100 0.0196027 0.0096911 0.0032485 0.0066630 -0.0020022 0.0000885 0.0000623 
10.0249424 0.1656916 1.6663033 0.4453310 0.0039709 0.0052581 0.0204713 0.0101861 0.0035776 0.0067076 -0.0019992 0.0001262 0.0000519 
10.0249424 0.1948364 1.6663033 0.4607790 0.0062221 0.0049142 0.0213346 0.0106733 0.0038239 0.0068374 -0.0020918 0.0001802 0.0000810 
10.0249424 0.2229003 1.6663033 0.4741489 0.0082119 0.0049742 0.0221086 0.0111833 0.0040654 0.0068599 -0.0022846 0.0003433 0.0001366 
10.0249424 0.2478020 1.6663033 0.4855697 0.0098116 0.0046016 0.0228525 0.0115586 0.0043341 0.0069597 -0.0024695 0.0004443 0.0001861 
10.0249424 0.2676942 1.6663033 0.4950525 0.0108347 0.0047701 0.0233691 0.0117732 0.0045410 0.0070548 -0.0026011 0.0004399 0.0002436 
10.0249424 0.2810999 1.6663033 0.5014327 0.0114942 0.0047704 0.0235929 0.0118089 0.0046539 0.0071301 -0.0026584 0.0004303 0.0002386 
10.0249424 0.2869800 1.6663033 0.5043210 0.0118218 0.0049523 0.0237276 0.0117986 0.0046956 0.0072334 -0.0027138 0.0003775 0.0002338 
10.0249424 0.2869800 1.6663033 0.5043210 0.0118218 0.0049523 0.0237276 0.0117986 0.0046956 0.0072334 -0.0027138 0.0003775 0.0002338 
10.0249424 0.2961365 1.6663033 0.5091665 0.0122369 0.0052142 0.0239539 0.0119016 0.0047559 0.0072964 -0.0027512 0.0003611 0.0001993 
10.0249424 0.3170118 1.6663033 0.5198238 0.0137052 0.0064246 0.0239729 0.0118317 0.0048214 0.0073198 -0.0028914 0.0001363 0.0001341 
10.0249424 0.3479879 1.6663033 0.5363123 0.0146832 0.0075902 0.0237372 0.0118067 0.0047283 0.0072023 -0.0029189 0.0000685 0.0000354 
10.0249424 0.3867647 1.6663033 0.5573683 0.0150276 0.0085303 0.0238110 0.0120579 0.0045735 0.0071796 -0.0029363 0.0001581 -0.0000240 
10.0249424 0.4304658 1.6663033 0.5813551 0.0166754 0.0109564 0.0238135 0.0123293 0.0045416 0.0069426 -0.0030342 0.0000456 0.0000899 
10.0249424 0.4758500 1.6663033 0.6063834 0.0187355 0.0108766 0.0238660 0.0126805 0.0046514 0.0065340 -0.0032685 0.0003043 0.0000173 
10.0249424 0.5195512 1.6663033 0.6311471 0.0204545 0.0090961 0.0236222 0.0123865 0.0046879 0.0065478 -0.0031937 0.0004661 0.0000153 
10.0249424 0.5583280 1.6663033 0.6544897 0.0215981 0.0081098 0.0231118 0.0119807 0.0046042 0.0065268 -0.0028953 0.0003021 0.0000417 
10.0249424 0.5893041 1.6663033 0.6724151 0.0221737 0.0068105 0.0224226 0.0117289 0.0044638 0.0062300 -0.0027380 0.0001651 0.0000662 
10.0249424 0.6101793 1.6663033 0.6836818 0.0228353 0.0063623 0.0220835 0.0115051 0.0044046 0.0061737 -0.0026329 0.0000978 0.0000978 
10.0249424 0.6193358 1.6663033 0.6888536 0.0229893 0.0059099 0.0221055 0.0115287 0.0043957 0.0061811 -0.0026130 0.0000886 0.0001245 
10.0249424 0.6193358 1.6663033 0.6888536 0.0229893 0.0059099 0.0221055 0.0115287 0.0043957 0.0061811 -0.0026130 0.0000886 0.0001245 
10.0249424 0.6308767 1.6663033 0.6949476 0.0233008 0.0060812 0.0218340 0.0113144 0.0043794 0.0061403 -0.0025689 0.0000115 0.0001100 
10.0249424 0.6571878 1.6663033 0.7095320 0.0240366 0.0059619 0.0212796 0.0110420 0.0043830 0.0058547 -0.0024495 -0.0000642 0.0000890 
10.0249424 0.6962301 1.6663033 0.7312512 0.0245074 0.0069036 0.0201591 0.0104527 0.0044890 0.0052175 -0.0023191 -0.0000465 0.0000098 
10.0249424 0.7451043 1.6663033 0.7581140 0.0239864 0.0072578 0.0187740 0.0097201 0.0044185 0.0046355 -0.0020678 -0.0001176 -0.0000793 
10.0249424 0.8001852 1.6663033 0.7839347 0.0239235 0.0073272 0.0174940 0.0090023 0.0042878 0.0042038 -0.0014975 0.0000967 -0.0000776 
10.0249424 0.8573872 1.6663033 0.8040233 0.0239558 0.0078704 0.0167218 0.0084505 0.0044682 0.0038031 -0.0008558 0.0001876 -0.0000073 
10.0249424 0.9124681 1.6663033 0.8148887 0.0239803 0.0085181 0.0167674 0.0079577 0.0049009 0.0039088 -0.0000579 0.0002394 0.0000370 
10.0249424 0.9613423 1.6663033 0.8187361 0.0248402 0.0103301 0.0174978 0.0081168 0.0052132 0.0041678 0.0007280 0.0002891 -0.0002912 
10.0249424 1.0003844 1.6663033 0.8176639 0.0253930 0.0115434 0.0190386 0.0088331 0.0056444 0.0045611 0.0012937 0.0001139 -0.0004384 
10.0249424 1.0266955 1.6663033 0.8127369 0.0257168 0.0120375 0.0202424 0.0095035 0.0059149 0.0048240 0.0018121 -0.0001937 -0.0004307 
10.0249424 1.0382364 1.6663033 0.8107815 0.0259449 0.0125646 0.0209144 0.0098120 0.0060212 0.0050813 0.0019843 -0.0004037 -0.0004011 
10.0249424 1.0382364 1.6663033 0.8107815 0.0259449 0.0125646 0.0209144 0.0098120 0.0060212 0.0050813 0.0019843 -0.0004037 -0.0004011 
10.0249424 1.0510274 1.6663033 0.8068416 0.0260732 0.0135164 0.0215088 0.0101932 0.0061507 0.0051649 0.0022470 -0.0005300 -0.0003621 
10.0249424 1.0801886 1.6663033 0.7979234 0.0264895 0.0147473 0.0231134 0.0112108 0.0064063 0.0054963 0.0028692 -0.0008377 -0.0002950 
10.0249424 1.1234599 1.6663033 0.7816726 0.0269915 0.0169297 0.0265398 0.0136242 0.0066755 0.0062400 0.0036876 -0.0011099 -0.0003730 
10.0249424 1.1776283 1.6663033 0.7545916 0.0260264 0.0178715 0.0304907 0.0161630 0.0070866 0.0072411 0.0045898 -0.0013542 -0.0005191 
10.0249424 1.2386756 1.6663033 0.7183411 0.0231266 0.0193186 0.0351772 0.0182317 0.0080472 0.0088983 0.0058633 -0.0018857 -0.0002966 
10.0249424 1.3020740 1.6663033 0.6744714 0.0219598 0.0234554 0.0402812 0.0207758 0.0088857 0.0106196 0.0070882 -0.0023048 -0.0002751 
10.0249424 1.3631213 1.6663033 0.6310121 0.0220589 0.0239612 0.0453437 0.0232016 0.0097152 0.0124269 0.0077132 -0.0028186 -0.0002372 
10.0249424 1.4172896 1.6663033 0.5934676 0.0225230 0.0225592 0.0483210 0.0243017 0.0104989 0.0135204 0.0078370 -0.0027441 0.0002085 
10.0249424 1.4605609 1.6663033 0.5614926 0.0246871 0.0243384 0.0501050 0.0264710 0.0107423 0.0128917 0.0077509 -0.0028514 0.0005907 
10.0249424 1.4897220 1.6663033 0.5399847 0.0257549 0.0249797 0.0504360 0.0265239 0.0110397 0.0128724 0.0075757 -0.0021670 0.0006023 
10.0249424 1.5025131 1.6663033 0.5306472 0.0253985 0.0237420 0.0514678 0.0270927 0.0112074 0.0131677 0.0078412 -0.0019261 0.0006588 
10.0249424 1.5025131 1.6663033 0.5306472 0.0253985 0.0237420 0.0514678 0.0270927 0.0112074 0.0131677 0.0078412 -0.0019261 0.0006588 
10.0249424 1.5153041 1.6663033 0.5227102 0.0250913 0.0242604 0.0499567 0.0259196 0.0112339 0.0128032 0.0078446 -0.0015563 0.0006374 
10.0249424 1.5444653 1.6663033 0.4992238 0.0241326 0.0241213 0.0510722 0.0259921 0.0115105 0.0135696 0.0083089 -0.0016827 0.0004377 
10.0249424 1.5877366 1.6663033 0.4692836 0.0218999 0.0240738 0.0525899 0.0265137 0.0117396 0.0143366 0.0086599 -0.0022137 0.0001620 
10.0249424 1.6419050 1.6663033 0.4334913 0.0200213 0.0264839 0.0520459 0.0258034 0.0118612 0.0143812 0.0084602 -0.0021196 -0.0001640 
10.0249424 1.7029521 1.6663033 0.3907130 0.0187352 0.0270114 0.0531224 0.0259816 0.0120221 0.0151187 0.0087880 -0.0023656 0.0004312 
10.0249424 1.7663505 1.6663033 0.3519060 0.0162209 0.0206595 0.0537631 0.0256673 0.0122171 0.0158787 0.0083699 -0.0022477 0.0013293 
10.0249424 1.8273978 1.6663033 0.3139896 0.0159106 0.0151707 0.0533495 0.0253697 0.0124434 0.0155365 0.0076756 -0.0018882 0.0021569 
10.0249424 1.8815662 1.6663033 0.2786009 0.0164166 0.0155457 0.0541419 0.0271537 0.0125494 0.0144387 0.0077608 -0.0017113 0.0022180 
10.0249424 1.9248375 1.6663033 0.2514267 0.0145656 0.0175086 0.0548972 0.0285703 0.0121340 0.0141929 0.0077543 -0.0025325 0.0018944 
10.0249424 1.9539987 1.6663033 0.2328996 0.0140555 0.0176874 0.0552926 0.0295500 0.0118862 0.0138564 0.0076701 -0.0028964 0.0017891 
10.0249424 1.9667897 1.6663033 0.2264129 0.0145130 0.0162975 0.0551294 0.0294703 0.0117652 0.0138939 0.0076055 -0.0026564 0.0016575 
10.0249424 1.9667897 1.6663033 0.2264129 0.0145130 0.0162975 0.0551294 0.0294703 0.0117652 0.0138939 0.0076055 -0.0026564 0.0016575 
10.0249424 1.9783305 1.6663033 0.2205033 0.0152400 0.0163707 0.0541889 0.0289225 0.0117008 0.0135657 0.0076845 -0.0024827 0.0016126 
10.0249424 2.0046413 1.6663033 0.2089312 0.0172435 0.0148500 0.0527351 0.0279561 0.0112389 0.0135401 0.0073683 -0.0022326 0.0013271 
10.0249424 2.0436835 1.6663033 0.1935158 0.0196857 0.0140208 0.0518445 0.0275837 0.0107962 0.0134645 0.0071623 -0.0027792 0.0011123 
10.0249424 2.0925579 1.6663033 0.1742957 0.0196374 0.0115443 0.0497757 0.0272531 0.0097707 0.0127519 0.0065577 -0.0033342 0.0007473 
10.0249424 2.1476388 1.6663033 0.1524571 0.0193777 0.0068977 0.0448196 0.0235462 0.0091736 0.0120998 0.0058928 -0.0032324 0.0002698 
10.0249424 2.2048407 1.6663033 0.1300947 0.0175422 0.0005828 0.0388826 0.0193492 0.0087908 0.0107425 0.0051487 -0.0031274 0.0000592 
10.0249424 2.2599216 1.6663033 0.1071594 0.0126916 -0.0044129 0.0347137 0.0168307 0.0086983 0.0091846 0.0046028 -0.0021108 -0.0001556 
10.0249424 2.3087959 1.6663033 0.0842159 0.0084174 -0.0063692 0.0322784 0.0152638 0.0082311 0.0087835 0.0038932 -0.0020440 -0.0004095 
10.0249424 2.3478382 1.6663033 0.0658549 0.0042128 -0.0075851 0.0304797 0.0147252 0.0074184 0.0083362 0.0034208 -0.0023958 -0.0004946 
10.0249424 2.3741493 1.6663033 0.0554240 0.0019603 -0.0077340 0.0292922 0.0142433 0.0072101 0.0078388 0.0030385 -0.0024294 -0.0007211 
10.0249424 2.3856902 1.6663033 0.0519585 0.0021103 -0.0085658 0.0291053 0.0137553 0.0072458 0.0081042 0.0029027 -0.0023737 -0.0007188 
10.0249424 2.3856902 1.6663033 0.0519585 0.0021103 -0.0085658 0.0291053 0.0137553 0.0072458 0.0081042 0.0029027 -0.0023737 -0.0007188 
10.0249424 2.3948467 1.6663033 0.0478100 0.0020275 -0.0083985 0.0286941 0.0132833 0.0072658 0.0081450 0.0026609 -0.0025192 -0.0007749 
10.0249424 2.4157219 1.6663033 0.0397629 0.0018897 -0.0086075 0.0280923 0.0126680 0.0072172 0.0082070 0.0023707 -0.0025371 -0.0008370 
10.0249424 2.4466982 1.6663033 0.0255866 0.0005555 -0.0083603 0.0259727 0.0116324 0.0067631 0.0075772 0.0020331 -0.0023690 -0.0009526 
10.0249424 2.4854751 1.6663033 0.0102402 -0.0029170 -0.0081189 0.0238087 0.0106198 0.0061048 0.0070841 0.0020404 -0.0021601 -0.0008655 
10.0249424 2.5291762 1.6663033 -0.0046077 -0.0041287 -0.0105583 0.0217452 0.0096294 0.0055487 0.0065670 0.0019146 -0.0018553 -0.0007618 
10.0249424 2.5745602 1.6663033 -0.0173322 -0.0018145 -0.0128426 0.0188681 0.0081330 0.0050062 0.0057289 0.0017678 -0.0012139 -0.0006584 
10.0249424 2.6182613 1.6663033 -0.0238953 0.0019138 -0.0144414 0.0175248 0.0078446 0.0047556 0.0049246 0.0019690 -0.0006694 -0.0005560 
10.0249424 2.6570382 1.6663033 -0.0306935 0.0044300 -0.0155355 0.0173841 0.0081707 0.0047964 0.0044171 0.0018255 -0.0006177 -0.0004301 
10.0249424 2.6880143 1.6663033 -0.0380164 0.0037215 -0.0162742 0.0167231 0.0079368 0.0044970 0.0042893 0.0012304 -0.0009318 -0.0004021 
10.0249424 2.7088895 1.6663033 -0.0425687 0.0025001 -0.0178934 0.0161818 0.0077240 0.0041364 0.0043214 0.0008937 -0.0011016 -0.0002949 
10.0249424 2.7180462 1.6663033 -0.0446341 0.0019949 -0.0179227 0.0157572 0.0075076 0.0039391 0.0043106 0.0007936 -0.0011758 -0.0002643 
10.0249424 2.7180462 1.6663033 -0.0446341 0.0019949 -0.0179227 0.0157572 0.0075076 0.0039391 0.0043106 0.0007936 -0.0011758 -0.0002643 
10.0249424 2.7239263 1.6663033 -0.0460101 0.0016171 -0.0181378 0.0156059 0.0074443 0.0038113 0.0043503 0.0007422 -0.0012397 -0.0002395 
10.0249424 2.7373319 1.6663033 -0.0486308 0.0008426 -0.0178697 0.0151319 0.0071889 0.0035267 0.0044163 0.0006758 -0.0013726 -0.0002290 
10.0249424 2.7572241 1.6663033 -0.0513196 -0.0004502 -0.0170147 0.0147059 0.0070776 0.0031716 0.0044567 0.0006903 -0.0015616 -0.0002512 
10.0249424 2.7821257 1.6663033 -0.0538421 -0.0024584 -0.0147838 0.0140224 0.0069646 0.0028966 0.0041612 0.0008169 -0.0015534 -0.0003122 
10.0249424 2.8101897 1.6663033 -0.0575919 -0.0043241 -0.0135417 0.0135878 0.0069875 0.0026662 0.0039341 0.0009553 -0.0015063 -0.0003536 
10.0249424 2.8393345 1.6663033 -0.0601845 -0.0055456 -0.0134576 0.0133807 0.0070645 0.0024015 0.0039147 0.0010007 -0.0014985 -0.0002939 
10.0249424 2.8673985 1.6663033 -0.0604645 -0.0064667 -0.0129443 0.0129595 0.0068583 0.0021526 0.0039485 0.0009118 -0.0016386 -0.0002827 
10.0249424 2.8923001 1.6663033 -0.0602019 -0.0069021 -0.0120217 0.0126507 0.0065318 0.0019504 0.0041685 0.0008212 -0.0016026 -0.0003021 
10.0249424 2.9121923 1.6663033 -0.0587190 -0.0069826 -0.0106986 0.0123848 0.0064056 0.0017051 0.0042742 0.0008069 -0.0016244 -0.0003406 
10.0249424 2.9255979 1.6663033 -0.0565820 -0.0070749 -0.0101613 0.0120098 0.0063361 0.0014723 0.0042014 0.0008316 -0.0016001 -0.0003169 
10.0249424 2.9314780 1.6663033 -0.0553137 -0.0070926 -0.0099256 0.0117554 0.0062757 0.0013491 0.0041306 0.0008305 -0.0015555 -0.0003112 
10.0249424 2.9314780 1.6663033 -0.0553137 -0.0070926 -0.0099256 0.0117554 0.0062757 0.0013491 0.0041306 0.0008305 -0.0015555 -0.0003112 
10.0249424 2.9335043 1.6663033 -0.0548648 -0.0070990 -0.0099212 0.0116553 0.0062545 0.0013060 0.0040948 0.0008342 -0.0015339 -0.0003029 
10.0249424 2.9381239 1.6663033 -0.0537029 -0.0070938 -0.0098743 0.0114010 0.0061886 0.0012006 0.0040118 0.0008318 -0.0014697 -0.0002929 
10.0249424 2.9449787 1.6663033 -0.0517059 -0.0070577 -0.0098641 0.0109558 0.0060555 0.0010358 0.0038645 0.0008261 -0.0013406 -0.0002754 
10.0249424 2.9535599 1.6663033 -0.0486715 -0.0069785 -0.0098135 0.0102760 0.0058044 0.0008228 0.0036488 0.0008131 -0.0011275 -0.0002509 
10.0249424 2.9632306 1.6663033 -0.0443463 -0.0068172 -0.0096259 0.0093175 0.0053595 0.0005925 0.0033655 0.0007895 -0.0008403 -0.0002154 
10.0249424 2.9732738 1.6663033 -0.0384678 -0.0064506 -0.0092056 0.0079537 0.0046074 0.0003809 0.0029654 0.0007258 -0.0005111 -0.0001608 
10.0249424 2.9829445 1.6663033 -0.0309259 -0.0056554 -0.0083546 0.0059911 0.0034401 0.0002104 0.0023407 0.0005806 -0.0001807 -0.0000845 
10.0249424 2.9915254 1.6663033 -0.0219570 -0.0042719 -0.0066285 0.0035213 0.0019763 0.0000922 0.0014529 0.0003531 0.0000436 -0.0000109 
10.0249424 2.9983802 1.6663033 -0.0123516 -0.0024703 -0.0039165 0.0012690 0.0006917 0.0000276 0.0005496 0.0001298 0.0000634 0.0000113 
10.0249424 3.0029998 1.6663033 -0.0041273 -0.0008280 -0.0012963 0.0001522 0.0000816 0.0000032 0.0000675 0.0000160 0.0000105 0.0000022 
10.0249424 3.0050261 1.6663033 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
