# DNS of separated flow in a three-dimensional diffuser
# Reference:   Ohlsson et al., J. Fluid Mech. 650, 307-318 (2010)
# e-mail:      johan@mech.kth.se, pschlatt@mech.kth.se, henning@mech.kth.se
# Code:        nek5000, spectral-element, 11th order space, 3rd order time
# Domain size: Lx = [0 105.4], Ly = [0 1.0;4.0], Lz = [0 3.33;4.0]
# Elements:    Kx = 365, Ky = 10, Kz = 35 --> K_tot = 127 750
# Grid points: Nx = 4380, Ny = 120, Nz = 420 --> N_tot = 220 752 000
# 
# 
# x/H y/H z/B U/Ubulk V/Ubulk W/Ubulk k/Ubulk^2 uu/Ubulk^2 vv/Ubulk^2 ww/Ubulk^2 uv/Ubulk^2 uw/Ubulk^2 vw/Ubulk^2
8.0249424 0.2567147 1.6678160 0.5340674 0.0108011 0.0078072 0.0230149 0.0113010 0.0045958 0.0071180 -0.0030008 -0.0000790 0.0000445 
8.0249424 0.2748110 1.6678160 0.5448343 0.0112007 0.0072987 0.0235250 0.0117283 0.0046309 0.0071658 -0.0030992 -0.0001494 0.0000406 
8.0249424 0.3016636 1.6678160 0.5605723 0.0120047 0.0059924 0.0236321 0.0118640 0.0046286 0.0071396 -0.0031548 -0.0002435 0.0000243 
8.0249424 0.3352785 1.6678160 0.5799401 0.0132839 0.0038417 0.0235246 0.0120619 0.0046147 0.0068480 -0.0031773 -0.0002833 -0.0000961 
8.0249424 0.3731621 1.6678160 0.6031880 0.0149378 0.0025443 0.0239656 0.0125421 0.0045910 0.0068324 -0.0032494 0.0000173 -0.0000515 
8.0249424 0.4125047 1.6678160 0.6297768 0.0166931 0.0039962 0.0240766 0.0125737 0.0045441 0.0069587 -0.0032366 0.0001354 0.0001606 
8.0249424 0.4503883 1.6678160 0.6553358 0.0182910 0.0057447 0.0236845 0.0126323 0.0044814 0.0065708 -0.0032166 0.0001959 0.0001646 
8.0249424 0.4840032 1.6678160 0.6776700 0.0196497 0.0070153 0.0240557 0.0130247 0.0044400 0.0065909 -0.0031946 -0.0000437 0.0000607 
8.0249424 0.5108556 1.6678160 0.6960542 0.0204243 0.0074244 0.0237534 0.0129713 0.0043191 0.0064630 -0.0030100 -0.0000733 -0.0000587 
8.0249424 0.5289520 1.6678160 0.7083441 0.0208305 0.0069093 0.0230046 0.0125544 0.0041891 0.0062611 -0.0027884 -0.0000589 -0.0000983 
8.0249424 0.5368896 1.6678160 0.7135289 0.0211179 0.0069976 0.0227982 0.0124342 0.0041326 0.0062314 -0.0027373 0.0000388 -0.0001168 
8.0249424 0.5368896 1.6678160 0.7135289 0.0211179 0.0069976 0.0227982 0.0124342 0.0041326 0.0062314 -0.0027373 0.0000388 -0.0001168 
8.0249424 0.5468941 1.6678160 0.7200506 0.0214986 0.0066510 0.0222601 0.0120686 0.0040736 0.0061179 -0.0026176 0.0000171 -0.0000920 
8.0249424 0.5697027 1.6678160 0.7333586 0.0224242 0.0060862 0.0213354 0.0116392 0.0038948 0.0058014 -0.0024758 0.0001461 -0.0000734 
8.0249424 0.6035476 1.6678160 0.7529278 0.0240906 0.0049280 0.0199544 0.0110038 0.0037396 0.0052110 -0.0022274 0.0001447 -0.0000347 
8.0249424 0.6459157 1.6678160 0.7778393 0.0252213 0.0044571 0.0184845 0.0102963 0.0035397 0.0046485 -0.0019001 0.0001171 -0.0000660 
8.0249424 0.6936642 1.6678160 0.8037834 0.0257952 0.0047192 0.0169872 0.0094237 0.0032169 0.0043466 -0.0015751 -0.0001546 -0.0000400 
8.0249424 0.7432515 1.6678160 0.8280872 0.0270820 0.0040938 0.0149273 0.0079535 0.0030889 0.0038849 -0.0012539 0.0000065 -0.0000012 
8.0249424 0.7909999 1.6678160 0.8476466 0.0283747 0.0037463 0.0131882 0.0066793 0.0030175 0.0034913 -0.0007470 0.0000521 0.0000061 
8.0249424 0.8333680 1.6678160 0.8607356 0.0289822 0.0047699 0.0117434 0.0056054 0.0030258 0.0031122 -0.0002865 0.0000474 0.0000299 
8.0249424 0.8672129 1.6678160 0.8691057 0.0292161 0.0057582 0.0110899 0.0049635 0.0031166 0.0030097 0.0000219 0.0000388 0.0000487 
8.0249424 0.8900215 1.6678160 0.8730168 0.0294176 0.0061369 0.0109676 0.0048230 0.0031101 0.0030346 0.0002322 0.0000585 0.0000451 
8.0249424 0.9000261 1.6678160 0.8737845 0.0295911 0.0063976 0.0109469 0.0048006 0.0031149 0.0030314 0.0003199 0.0000506 0.0000593 
8.0249424 0.9000261 1.6678160 0.8737845 0.0295911 0.0063976 0.0109469 0.0048006 0.0031149 0.0030314 0.0003199 0.0000506 0.0000593 
8.0249424 0.9111143 1.6678160 0.8739735 0.0297029 0.0067276 0.0109293 0.0047693 0.0031372 0.0030228 0.0004222 0.0000598 0.0000678 
8.0249424 0.9363936 1.6678160 0.8724400 0.0302345 0.0068431 0.0112166 0.0049385 0.0032387 0.0030393 0.0006707 0.0000919 0.0000594 
8.0249424 0.9739046 1.6678160 0.8669895 0.0303132 0.0089187 0.0121585 0.0055119 0.0034584 0.0031883 0.0010706 -0.0000376 -0.0000167 
8.0249424 1.0208620 1.6678160 0.8568600 0.0305388 0.0108411 0.0139112 0.0064204 0.0038271 0.0036637 0.0016127 -0.0002408 -0.0000518 
8.0249424 1.0737826 1.6678160 0.8384259 0.0304080 0.0125532 0.0164500 0.0077857 0.0043073 0.0043570 0.0021982 -0.0002085 -0.0001264 
8.0249424 1.1287411 1.6678160 0.8103322 0.0303196 0.0147050 0.0195915 0.0095445 0.0047308 0.0053162 0.0027876 -0.0003376 -0.0001629 
8.0249424 1.1816618 1.6678160 0.7771561 0.0300777 0.0165308 0.0234673 0.0115671 0.0054705 0.0064296 0.0034833 -0.0004521 -0.0001520 
8.0249424 1.2286193 1.6678160 0.7478889 0.0292873 0.0180970 0.0269281 0.0128186 0.0064687 0.0076408 0.0041033 -0.0005305 -0.0002124 
8.0249424 1.2661303 1.6678160 0.7236146 0.0299113 0.0198259 0.0303303 0.0145134 0.0071959 0.0086209 0.0045670 -0.0008111 -0.0003169 
8.0249424 1.2914095 1.6678160 0.7047504 0.0310939 0.0219073 0.0331622 0.0160539 0.0075928 0.0095155 0.0050214 -0.0008472 -0.0003781 
8.0249424 1.3024979 1.6678160 0.6975583 0.0316437 0.0220347 0.0343775 0.0166128 0.0078076 0.0099571 0.0051645 -0.0009662 -0.0003410 
8.0249424 1.3024979 1.6678160 0.6975583 0.0316437 0.0220347 0.0343775 0.0166128 0.0078076 0.0099571 0.0051645 -0.0009662 -0.0003410 
8.0249424 1.3135861 1.6678160 0.6878523 0.0319482 0.0230633 0.0351464 0.0170369 0.0080186 0.0100910 0.0053058 -0.0008351 -0.0002938 
8.0249424 1.3388654 1.6678160 0.6685126 0.0325841 0.0230334 0.0368173 0.0179063 0.0084836 0.0104274 0.0056907 -0.0006583 -0.0001736 
8.0249424 1.3763764 1.6678160 0.6394217 0.0335076 0.0258499 0.0384878 0.0190537 0.0087899 0.0106442 0.0062904 -0.0004603 0.0000476 
8.0249424 1.4233339 1.6678160 0.6063018 0.0345012 0.0301096 0.0406475 0.0205264 0.0093310 0.0107901 0.0072306 -0.0004373 -0.0000794 
8.0249424 1.4762545 1.6678160 0.5633599 0.0337017 0.0317404 0.0444752 0.0222925 0.0100472 0.0121354 0.0078589 -0.0004979 -0.0000947 
8.0249424 1.5312132 1.6678160 0.5149451 0.0333375 0.0339548 0.0464552 0.0233610 0.0105856 0.0125086 0.0081061 -0.0010040 0.0000694 
8.0249424 1.5841337 1.6678160 0.4753903 0.0359316 0.0348888 0.0478290 0.0242573 0.0108549 0.0127168 0.0080247 -0.0009832 0.0000267 
8.0249424 1.6310912 1.6678160 0.4388751 0.0359525 0.0335039 0.0500474 0.0248422 0.0113248 0.0138803 0.0081189 -0.0003468 0.0001620 
8.0249424 1.6686023 1.6678160 0.4070904 0.0333153 0.0327617 0.0519977 0.0259956 0.0114875 0.0145146 0.0081211 -0.0005753 0.0003667 
8.0249424 1.6938816 1.6678160 0.3867382 0.0317589 0.0327630 0.0523438 0.0263653 0.0115372 0.0144413 0.0078180 -0.0014684 0.0003261 
8.0249424 1.7049699 1.6678160 0.3782058 0.0309113 0.0329378 0.0528062 0.0267436 0.0117100 0.0143526 0.0079990 -0.0014855 0.0002366 
8.0249424 1.7049699 1.6678160 0.3782058 0.0309113 0.0329378 0.0528062 0.0267436 0.0117100 0.0143526 0.0079990 -0.0014855 0.0002366 
8.0249424 1.7149744 1.6678160 0.3709405 0.0305436 0.0326765 0.0522004 0.0262261 0.0118114 0.0141630 0.0078819 -0.0015746 0.0001944 
8.0249424 1.7377830 1.6678160 0.3528786 0.0293633 0.0312593 0.0526775 0.0263473 0.0122481 0.0140821 0.0082392 -0.0014474 0.0004445 
8.0249424 1.7716278 1.6678160 0.3257982 0.0280005 0.0294163 0.0516574 0.0251889 0.0123239 0.0141446 0.0083140 -0.0018134 0.0007770 
8.0249424 1.8139958 1.6678160 0.2937377 0.0250719 0.0274118 0.0505126 0.0243404 0.0121350 0.0140372 0.0082778 -0.0023769 0.0006452 
8.0249424 1.8617444 1.6678160 0.2614404 0.0215041 0.0287122 0.0470057 0.0223583 0.0117052 0.0129422 0.0072930 -0.0025904 0.0007350 
8.0249424 1.9113318 1.6678160 0.2282873 0.0184540 0.0322343 0.0448055 0.0212419 0.0105851 0.0129785 0.0068673 -0.0021018 0.0006136 
8.0249424 1.9590802 1.6678160 0.1971392 0.0148808 0.0308028 0.0435337 0.0213574 0.0096107 0.0125656 0.0069228 -0.0020414 0.0003221 
8.0249424 2.0014479 1.6678160 0.1741401 0.0126221 0.0257762 0.0422309 0.0209172 0.0094571 0.0118566 0.0065256 -0.0017185 -0.0000250 
8.0249424 2.0352929 1.6678160 0.1564856 0.0109299 0.0222490 0.0403187 0.0197678 0.0094835 0.0110674 0.0061787 -0.0007553 0.0002373 
8.0249424 2.0581014 1.6678160 0.1429999 0.0094745 0.0207231 0.0393324 0.0193631 0.0092307 0.0107386 0.0060326 -0.0005766 0.0002706 
8.0249424 2.0681059 1.6678160 0.1370088 0.0095626 0.0202234 0.0393162 0.0197632 0.0090930 0.0104600 0.0060631 -0.0006931 0.0002182 
8.0249424 2.0681059 1.6678160 0.1370088 0.0095626 0.0202234 0.0393162 0.0197632 0.0090930 0.0104600 0.0060631 -0.0006931 0.0002182 
8.0249424 2.0760436 1.6678160 0.1326798 0.0094917 0.0204414 0.0387401 0.0196100 0.0089732 0.0101569 0.0060297 -0.0007156 0.0001612 
8.0249424 2.0941401 1.6678160 0.1232342 0.0094312 0.0202382 0.0383457 0.0198577 0.0087380 0.0097500 0.0061246 -0.0009034 0.0001952 
8.0249424 2.1209924 1.6678160 0.1107784 0.0086922 0.0170013 0.0370939 0.0190424 0.0084322 0.0096194 0.0060065 -0.0010002 0.0005579 
8.0249424 2.1546073 1.6678160 0.0945711 0.0059725 0.0158248 0.0333811 0.0170140 0.0076579 0.0087091 0.0052340 -0.0009220 0.0009218 
8.0249424 2.1924908 1.6678160 0.0754400 -0.0007808 0.0166318 0.0287988 0.0144515 0.0066549 0.0076925 0.0043480 -0.0009169 0.0007687 
8.0249424 2.2318335 1.6678160 0.0560587 -0.0075766 0.0112700 0.0263054 0.0134343 0.0056486 0.0072224 0.0035517 -0.0012098 0.0003810 
8.0249424 2.2697172 1.6678160 0.0391938 -0.0103383 0.0043860 0.0242762 0.0122175 0.0049613 0.0070974 0.0027501 -0.0011511 0.0001966 
8.0249424 2.3033321 1.6678160 0.0255834 -0.0119400 -0.0004515 0.0218220 0.0108535 0.0047572 0.0062112 0.0024429 -0.0009402 -0.0000317 
8.0249424 2.3301845 1.6678160 0.0149863 -0.0130017 -0.0048847 0.0205858 0.0103411 0.0046060 0.0056387 0.0024653 -0.0012340 -0.0000130 
8.0249424 2.3482809 1.6678160 0.0087224 -0.0129031 -0.0072898 0.0205090 0.0103127 0.0044394 0.0057568 0.0025556 -0.0012810 0.0001191 
8.0249424 2.3562188 1.6678160 0.0061874 -0.0128163 -0.0082731 0.0203696 0.0102837 0.0043662 0.0057196 0.0025931 -0.0012840 0.0001956 
8.0249424 2.3562188 1.6678160 0.0061874 -0.0128163 -0.0082731 0.0203696 0.0102837 0.0043662 0.0057196 0.0025931 -0.0012840 0.0001956 
8.0249424 2.3613162 1.6678160 0.0047868 -0.0125963 -0.0087197 0.0203164 0.0102418 0.0043213 0.0057533 0.0026121 -0.0012560 0.0002067 
8.0249424 2.3729372 1.6678160 0.0015336 -0.0119907 -0.0098489 0.0201160 0.0100825 0.0041867 0.0058468 0.0025887 -0.0012405 0.0002217 
8.0249424 2.3901813 1.6678160 -0.0030037 -0.0111780 -0.0116074 0.0197437 0.0097924 0.0039508 0.0060004 0.0025059 -0.0012799 0.0001112 
8.0249424 2.4117680 1.6678160 -0.0072594 -0.0102327 -0.0133292 0.0188424 0.0091798 0.0036940 0.0059685 0.0023660 -0.0012191 0.0000712 
8.0249424 2.4360960 1.6678160 -0.0117582 -0.0090772 -0.0152015 0.0175889 0.0085474 0.0033843 0.0056573 0.0022362 -0.0011013 0.0001092 
8.0249424 2.4613612 1.6678160 -0.0145011 -0.0084591 -0.0169404 0.0161595 0.0080136 0.0029381 0.0052078 0.0020213 -0.0007748 0.0001470 
8.0249424 2.4856892 1.6678160 -0.0141771 -0.0083245 -0.0183300 0.0143306 0.0072464 0.0023827 0.0047016 0.0017516 -0.0004982 0.0002060 
8.0249424 2.5072758 1.6678160 -0.0123285 -0.0078407 -0.0195047 0.0123942 0.0064242 0.0018651 0.0041049 0.0015386 -0.0003703 0.0001620 
8.0249424 2.5245199 1.6678160 -0.0100501 -0.0072796 -0.0202384 0.0109472 0.0057535 0.0014549 0.0037388 0.0013235 -0.0003019 0.0001192 
8.0249424 2.5361412 1.6678160 -0.0089073 -0.0069397 -0.0206667 0.0098842 0.0051675 0.0011669 0.0035499 0.0011012 -0.0002826 0.0001248 
8.0249424 2.5412385 1.6678160 -0.0085009 -0.0067664 -0.0206147 0.0093597 0.0048600 0.0010447 0.0034551 0.0010042 -0.0002601 0.0001284 
8.0249424 2.5412385 1.6678160 -0.0085009 -0.0067664 -0.0206147 0.0093597 0.0048600 0.0010447 0.0034551 0.0010042 -0.0002601 0.0001284 
8.0249424 2.5429952 1.6678160 -0.0083484 -0.0066956 -0.0206286 0.0091749 0.0047457 0.0010028 0.0034264 0.0009694 -0.0002529 0.0001320 
8.0249424 2.5469999 1.6678160 -0.0080230 -0.0065170 -0.0205873 0.0087446 0.0044764 0.0009092 0.0033590 0.0008930 -0.0002327 0.0001376 
8.0249424 2.5529420 1.6678160 -0.0075499 -0.0061864 -0.0203989 0.0081003 0.0040649 0.0007740 0.0032614 0.0007886 -0.0001888 0.0001419 
8.0249424 2.5603807 1.6678160 -0.0068872 -0.0056367 -0.0198641 0.0072980 0.0035481 0.0006101 0.0031398 0.0006750 -0.0001139 0.0001376 
8.0249424 2.5687640 1.6678160 -0.0059964 -0.0048184 -0.0186156 0.0063748 0.0029825 0.0004362 0.0029561 0.0005692 -0.0000315 0.0001191 
8.0249424 2.5774703 1.6678160 -0.0049294 -0.0037577 -0.0161690 0.0052667 0.0023979 0.0002754 0.0025933 0.0004696 0.0000164 0.0000893 
8.0249424 2.5858536 1.6678160 -0.0038808 -0.0025686 -0.0124106 0.0038200 0.0017386 0.0001471 0.0019343 0.0003507 0.0000260 0.0000519 
8.0249424 2.5932922 1.6678160 -0.0029682 -0.0014585 -0.0079811 0.0021046 0.0009787 0.0000602 0.0010657 0.0002007 0.0000176 0.0000188 
8.0249424 2.5992346 1.6678160 -0.0019120 -0.0006341 -0.0039557 0.0006946 0.0003325 0.0000158 0.0003464 0.0000681 0.0000065 0.0000034 
8.0249424 2.6032393 1.6678160 -0.0007045 -0.0001674 -0.0011923 0.0000795 0.0000390 0.0000016 0.0000388 0.0000079 0.0000007 0.0000002 
8.0249424 2.6049957 1.6678160 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 
